seed,lambda,qtd_treino,qtd_treino_real,qtd_treino_sintetico,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,recall_macro,menores20_accuracy,menores20_balanced_accuracy,menores20_f1_macro,menores20_f1_weighted,menores20_precision_macro,menores20_recall_macro,maiores20_accuracy,maiores20_balanced_accuracy,maiores20_f1_macro,maiores20_f1_weighted,maiores20_precision_macro,maiores20_recall_macro,interesse_accuracy,interesse_balanced_accuracy,interesse_f1_macro,interesse_f1_weighted,interesse_precision_macro,interesse_recall_macro
4380,0.10000000,11381,11381,0,0.82156992,0.84078616,0.80872379,0.82243669,0.83793536,0.84078616,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88309550,0.92427562,0.58618773,0.89444021,0.59737608,0.61618375,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.11000000,11321,11321,0,0.82058047,0.83975146,0.80813767,0.82132066,0.83750348,0.83975146,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88144896,0.91925731,0.58408454,0.89248065,0.59680372,0.61283820,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.12000000,11257,11257,0,0.82124011,0.84064518,0.80997408,0.82186755,0.84033791,0.84064518,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88309550,0.92498075,0.58636496,0.89415587,0.59732651,0.61665383,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.13000000,11200,11200,0,0.82058047,0.84039323,0.80976664,0.82124105,0.84020853,0.84039323,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88199780,0.92375879,0.58566406,0.89306014,0.59684629,0.61583920,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.14000000,11138,11138,0,0.82124011,0.84049843,0.80986274,0.82184244,0.84041771,0.84049843,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88309550,0.92426900,0.58598107,0.89408114,0.59764928,0.61617933,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.15000000,11078,11078,0,0.82222955,0.84198314,0.81076278,0.82292993,0.84090984,0.84198314,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88364435,0.92452541,0.58632368,0.89493961,0.59799878,0.61635027,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.16000000,11014,11014,0,0.82124011,0.84065849,0.80962540,0.82176541,0.84051796,0.84065849,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88309550,0.92403521,0.58610829,0.89458200,0.59792568,0.61602348,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.17000000,10954,10954,0,0.82058047,0.84050482,0.80939305,0.82109506,0.84009887,0.84050482,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88199780,0.92328991,0.58567597,0.89370796,0.59757525,0.61552661,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.18000000,10896,10896,0,0.81926121,0.83917118,0.80864983,0.81976837,0.83951978,0.83917118,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87980241,0.91682175,0.58297623,0.89147611,0.59668581,0.61121450,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.19000000,10835,10835,0,0.81794195,0.83786764,0.80810278,0.81870686,0.83932651,0.83786764,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87815587,0.91605514,0.58233996,0.88977976,0.59571874,0.61070343,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.20000000,10776,10776,0,0.81794195,0.83786791,0.80797204,0.81893148,0.83901395,0.83786791,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87815587,0.91605645,0.58244847,0.89012793,0.59558151,0.61070430,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.21000000,10716,10716,0,0.81794195,0.83896052,0.80842995,0.81858656,0.83926497,0.83896052,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87760703,0.91580004,0.58218226,0.88927184,0.59533806,0.61053336,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.22000000,10655,10655,0,0.81860158,0.83950348,0.80875219,0.81945758,0.83928872,0.83950348,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87870472,0.91843339,0.58361343,0.89106764,0.59593787,0.61228893,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.23000000,10597,10597,0,0.81893140,0.83955634,0.80885488,0.81995717,0.83940432,0.83955634,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87925357,0.91868980,0.58395296,0.89191622,0.59630671,0.61245987,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.24000000,10536,10536,0,0.81893140,0.83955634,0.80884517,0.81996626,0.83939889,0.83955634,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87925357,0.91868980,0.58399205,0.89197981,0.59637340,0.61245987,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.25000000,10474,10474,0,0.81860158,0.83950151,0.80879866,0.81968245,0.83930099,0.83950151,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87870472,0.91842385,0.58383843,0.89149714,0.59601051,0.61228256,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.26000000,10414,10414,0,0.81992084,0.84000739,0.80918479,0.82067645,0.83963590,0.84000739,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88035126,0.92016311,0.58459816,0.89252420,0.59702726,0.61344207,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.27000000,10355,10355,0,0.81992084,0.84044544,0.80935828,0.82060670,0.83977234,0.84044544,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88035126,0.92228765,0.58517346,0.89239222,0.59701333,0.61485843,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.28000000,10295,10295,0,0.81992084,0.84044544,0.80916450,0.82036101,0.83941900,0.84044544,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88035126,0.92228765,0.56635296,0.89221687,0.57771143,0.59502429,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.29000000,10233,10233,0,0.81959103,0.84039258,0.80895890,0.81978235,0.83918229,0.84039258,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87980241,0.92203124,0.56602096,0.89135693,0.57736017,0.59485887,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.30000000,10172,10172,0,0.82058047,0.84055118,0.80940802,0.82118366,0.83964270,0.84055118,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88144896,0.92280047,0.58582081,0.89374544,0.59738446,0.61520031,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.31000000,10113,10113,0,0.82025066,0.84029345,0.80922963,0.82093692,0.83930349,0.84029345,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88090011,0.92155047,0.58547222,0.89351586,0.59717978,0.61436698,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.32000000,10054,10054,0,0.81992084,0.84024058,0.80891224,0.82044863,0.83877077,0.84024058,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88035126,0.92129406,0.56637059,0.89286966,0.57780455,0.59438327,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.33000000,9995,9995,0,0.82058047,0.84544809,0.81250681,0.82114126,0.83908884,0.84544809,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88090011,0.92155047,0.56660228,0.89327558,0.57780523,0.59454869,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.34000000,9931,9931,0,0.82025066,0.84029345,0.80904366,0.82077002,0.83903960,0.84029345,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88090011,0.92155047,0.56660228,0.89327558,0.57780523,0.59454869,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.35000000,9873,9873,0,0.81992084,0.84024058,0.80893881,0.82056019,0.83883762,0.84024058,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88035126,0.92129406,0.56631642,0.89304745,0.57785064,0.59438327,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.36000000,9813,9813,0,0.82025066,0.84539522,0.81273860,0.82090398,0.83950606,0.84539522,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88035126,0.92129406,0.56631642,0.89304745,0.57785064,0.59438327,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.37000000,9751,9751,0,0.81992084,0.84055779,0.80899862,0.82038236,0.83889760,0.84055779,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.87980241,0.92033252,0.56525879,0.89253741,0.57645100,0.59376292,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.38000000,9690,9690,0,0.81959103,0.84045770,0.80909768,0.82015316,0.83870083,0.84045770,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87925357,0.91984709,0.54813013,0.89246307,0.55978983,0.57490443,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.39000000,9632,9632,0,0.81926121,0.84040510,0.80860246,0.81984617,0.83785052,0.84040510,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87870472,0.91959198,0.54770062,0.89194556,0.55910829,0.57474499,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.40000000,9571,9571,0,0.81959103,0.84045797,0.80867717,0.82021402,0.83788798,0.84045797,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87925357,0.91984839,0.54800299,0.89261973,0.55928249,0.57490525,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.41000000,9509,9509,0,0.81992084,0.84071570,0.80885313,0.82045717,0.83820955,0.84071570,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87980241,0.92109839,0.54832979,0.89284931,0.55947438,0.57568650,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.42000000,9452,9452,0,0.81959103,0.84066283,0.80871397,0.81996391,0.83774460,0.84066283,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87925357,0.92084198,0.53150999,0.89220212,0.54241541,0.55808605,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.43000000,9391,9391,0,0.81893140,0.84020685,0.80824290,0.81940512,0.83710125,0.84020685,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87815587,0.91863045,0.53077901,0.89139221,0.54206530,0.55674572,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.44000000,9329,9329,0,0.81926121,0.84046458,0.80886867,0.81960676,0.83789299,0.84046458,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87870472,0.91988045,0.53109453,0.89162080,0.54225079,0.55750330,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.45000000,9269,9269,0,0.81926121,0.84055803,0.80847908,0.81940932,0.83762853,0.84055803,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.87870472,0.92033371,0.53098942,0.89098662,0.54208844,0.55777801,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.46000000,9209,9209,0,0.81959103,0.84170434,0.80751829,0.81955714,0.83558448,0.84170434,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87870472,0.92033772,0.53092877,0.89082968,0.54219381,0.55778043,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.47000000,9151,9151,0,0.81992084,0.84175720,0.80835015,0.82014283,0.83699893,0.84175720,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87925357,0.92059413,0.56522582,0.89132905,0.57708067,0.59393170,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.48000000,9088,9088,0,0.82025066,0.84181204,0.80806334,0.82022016,0.83651368,0.84181204,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.87980241,0.92086008,0.54783777,0.89190640,0.55955937,0.57553755,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.49000000,9025,9025,0,0.82058047,0.84201030,0.80798431,0.82073567,0.83657300,0.84201030,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88035126,0.92182162,0.56581769,0.89239616,0.57765192,0.59472363,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.50000000,8967,8967,0,0.82124011,0.84726601,0.81152674,0.82143542,0.83667303,0.84726601,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88090011,0.92231182,0.56606955,0.89295510,0.57782571,0.59503988,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.51000000,8907,8907,0,0.82124011,0.84736898,0.81118429,0.82097953,0.83555348,0.84736898,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88090011,0.92281123,0.53211370,0.89298505,0.54365224,0.55927953,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.52000000,8847,8847,0,0.82091029,0.84731665,0.81102669,0.82088411,0.83510802,0.84731665,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88035126,0.92255743,0.53206843,0.89282335,0.54306957,0.55912572,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.53000000,8791,8791,0,0.82189974,0.84752345,0.81125751,0.82196117,0.83522727,0.84752345,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88199780,0.92356045,0.53289643,0.89474838,0.54355590,0.55973360,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.54000000,8727,8727,0,0.82255937,0.84783568,0.81201667,0.82285309,0.83852221,0.84783568,0.58333333,0.69880952,0.44969670,0.63694482,0.51515152,0.42352092,0.88199780,0.92356045,0.53297091,0.89464077,0.54332633,0.55973360,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.55000000,8669,8669,0,0.82255937,0.84783765,0.81344145,0.82278957,0.84106773,0.84783765,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88199780,0.92356999,0.53281247,0.89444139,0.54352744,0.55973939,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.56000000,8604,8604,0,0.82288918,0.84798466,0.81360051,0.82315832,0.84124663,0.84798466,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88199780,0.92356869,0.53208556,0.89409658,0.54250076,0.55973860,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.57000000,8546,8546,0,0.82288918,0.84783927,0.81363718,0.82323393,0.84134279,0.84783927,0.58333333,0.69880952,0.47870939,0.63694482,0.54838710,0.45084485,0.88199780,0.92286356,0.53227779,0.89427252,0.54284185,0.55931125,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.58000000,8485,8485,0,0.82288918,0.84783927,0.81218304,0.82320868,0.83887256,0.84783927,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88199780,0.92286356,0.53227779,0.89427252,0.54284185,0.55931125,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.59000000,8425,8425,0,0.82354881,0.84809039,0.81248938,0.82397181,0.83907196,0.84809039,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88309550,0.92408151,0.53356446,0.89570988,0.54441579,0.56004940,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.60000000,8366,8366,0,0.82255937,0.84792982,0.81209804,0.82278984,0.83843020,0.84792982,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88144896,0.92330273,0.53207917,0.89370905,0.54226319,0.55957741,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.61000000,8306,8306,0,0.82321900,0.84813291,0.81333100,0.82356521,0.84067280,0.84813291,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88199780,0.92357345,0.53268369,0.89397051,0.54313733,0.55974148,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.62000000,8245,8245,0,0.82288918,0.84830988,0.81375341,0.82371546,0.84100236,0.84830988,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88090011,0.92304284,0.54899004,0.89319068,0.55927778,0.57690177,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.63000000,8185,8185,0,0.82321900,0.84904222,0.81436026,0.82434487,0.84074074,0.84904222,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88090011,0.92204925,0.54839061,0.89364148,0.55814574,0.57628078,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.64000000,8126,8126,0,0.82255937,0.84888828,0.81423163,0.82357526,0.84048255,0.84888828,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87980241,0.92130264,0.54850452,0.89267521,0.55908328,0.57581415,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.65000000,8064,8064,0,0.82255937,0.84893551,0.81393084,0.82343186,0.84004491,0.84893551,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87980241,0.92153167,0.53136207,0.89256543,0.54136486,0.55850404,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.66000000,8005,8005,0,0.82255937,0.84893551,0.81399949,0.82342482,0.84016525,0.84893551,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87980241,0.92153167,0.53158093,0.89256638,0.54178340,0.55850404,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.67000000,7945,7945,0,0.82189974,0.84878255,0.81382439,0.82272144,0.84003011,0.84878255,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87870472,0.92078982,0.53106308,0.89122768,0.54109047,0.55805444,0.96989967,0.92539712,0.51433286,0.97843362,0.51648352,0.51410951
4380,0.68000000,7886,7886,0,0.82058047,0.84827057,0.81263038,0.82112970,0.83613034,0.84827057,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87705818,0.91969561,0.50010546,0.88965408,0.50991918,0.52554035,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.69000000,7822,7822,0,0.82091029,0.84837164,0.81274624,0.82144325,0.83638285,0.84837164,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.87760703,0.92018580,0.50025183,0.88994087,0.50992495,0.52582046,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.70000000,7762,7762,0,0.82058047,0.84708101,0.81223551,0.82132037,0.83909089,0.84708101,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87760703,0.92017626,0.51499632,0.89006498,0.52462646,0.54128015,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.71000000,7704,7704,0,0.82058047,0.84708101,0.81223551,0.82132037,0.83909089,0.84708101,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87760703,0.92017626,0.51499632,0.89006498,0.52462646,0.54128015,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.72000000,7642,7642,0,0.82058047,0.84198121,0.80934154,0.82136047,0.84016289,0.84198121,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87815587,0.92044221,0.53061533,0.89045151,0.54075431,0.55784377,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.73000000,7584,7584,0,0.82255937,0.84739938,0.81211121,0.82305640,0.83867251,0.84739938,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.88090011,0.92172034,0.51625197,0.89354394,0.52649838,0.54218844,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.74000000,7522,7522,0,0.82189974,0.84729194,0.81201145,0.82249775,0.83830237,0.84729194,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87980241,0.92119928,0.51603109,0.89274918,0.52613267,0.54188193,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.75000000,7460,7460,0,0.82255937,0.84257958,0.80893472,0.82297976,0.83828540,0.84257958,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.88090011,0.92195543,0.51639305,0.89378681,0.52665784,0.54232673,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.76000000,7402,7402,0,0.82222955,0.84845756,0.81259843,0.82265370,0.83783957,0.84845756,0.58333333,0.69880952,0.46374972,0.63694482,0.53125000,0.43675595,0.88035126,0.92168948,0.51625701,0.89330234,0.52629488,0.54217028,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.77000000,7343,7343,0,0.82222955,0.84745444,0.81205389,0.82283513,0.83776803,0.84745444,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.88035126,0.92168547,0.51632031,0.89346273,0.52619777,0.54216792,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.78000000,7279,7279,0,0.82189974,0.84719474,0.81189945,0.82283455,0.83763654,0.84719474,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87980241,0.92042592,0.51579776,0.89325833,0.52546104,0.54142701,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.79000000,7222,7222,0,0.82222955,0.84724958,0.81204633,0.82316116,0.83786329,0.84724958,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.88035126,0.92069188,0.51623353,0.89381505,0.52616394,0.54158346,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.80000000,7157,7157,0,0.82091029,0.84661032,0.81136445,0.82192685,0.83728162,0.84661032,0.57500000,0.69255952,0.46136877,0.63186545,0.53125000,0.43284970,0.87925357,0.92017082,0.51564254,0.89298615,0.52522000,0.54127695,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.81000000,7099,7099,0,0.82124011,0.84436781,0.81216387,0.82270055,0.84707717,0.84436781,0.58333333,0.70505952,0.45950911,0.64519879,0.54545455,0.42730880,0.87870472,0.91969148,0.51519852,0.89261119,0.52488991,0.54099499,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
4380,0.82000000,7042,7042,0,0.82222955,0.84457265,0.81242907,0.82378958,0.84700336,0.84457265,0.58333333,0.70505952,0.45950911,0.64519879,0.54545455,0.42730880,0.88035126,0.92068495,0.51617862,0.89477009,0.52506795,0.54157938,0.96655518,0.92307153,0.51177783,0.97504874,0.51263616,0.51281752
